text,label
insan dünya siz etraf dönmek am salak,1
user gök evliya filistin inmek,0
user kimse söylemek yoksa arizona dream,0
ders tespit edi bölü önce bir sonra cümle cümle kelim kelim tahlil açıl misal hatır nâkil devam,0
bir insan güç se güçlü insan değil iyi insan var biri aşı bulmak hoca dinlemek dinmek elden gitmek bir başka gitmek içmek i̇slâm elden gitmek o o yapmak bu yapmak sen,0
etkin grup ben hesap unutmak abi grup kurmak ben hesap yok gerçekten bilerek yapmak falan artık,0
ben öyle sevmek herkes akıl durmak,0
telefon olur dan e geçişmek bir asır bili insan açıklamak boş iş uğraşmak,0
user mess mi tabi başarı olur,0
eğer biz kura bir dağ indirmek elbette se allah korku dağ boyun paramparça görür işte biz insan misal düşünmek,0
eski seven kuru ekmek yeter sevmek arp buğday bahane dermek ne muazzam izah değil mi,0
dün okul sürümek suriye çullanmak tekme tokat dalmak bugün öretmek demek görmek olay benimki atlamak ben görmek yazmak varmak demek tek yazmak suriye demek ben yazar anne üs o,1
örgüt başar yürümek halk o takdir ben maharet ömür akşam hurma biraz,1
en nefret etmek insan tür paylaşmak kırılgan bilgi kul se vurmak,0
user inşallah iyi gelir mikel transfer görü almak etmek lazım roda,0
şu hayat se gülmek izlemek salmak,0
keşke anmak ben diz yatırmak dont go söyler saç okşamak kadar ister bu,0
user saat kadar oy reji dk içinde kütüphane site kapamak,0
yaklaşık bin esnaf kepenk kapamak iflâs bayrak çekmek tüm ülke yayılmak suriye mülteci iş yer esnaf iş olumsuz etkilemek,1
user allah o razı dinî bozdurmak,0
user şimdi işte saat tam anmak,0
user bu kaya göğüs mendil yoksa,1
bir hiçbir zaman konjonktür rte i̇slâm sıkıntı i̇slâm,1
oysa bazı göre kolay başka duygu oynamak tıpkı el hiçbir bir kedi pi demek çağırmak,0
yalnız kalın değil kalabalık tam orta akıl,0
user şua müsait ben misafir sadece i̇zmir dost bayan varmak tel,0
bir ülke kuru iftira gerçek çarpıtmak kitle düşman etmek vatan var e kuruluş şart değişmek yok etmek tehlike bir mi,1
çoluk çocuk uğraşmak bırakmak akp baş sarmak suriye şeref icap bakmak süleyman se bakmak millet çocuk uzamak el dil iş yapmak süleyman iş,1
user user sâliha ebe kadar ilerlemek bura,1
user çizgi çekmek fener birlikte reyting de,0
bura belirti veri sıkılamak,0
kız şûra salya sümük muhabbet kız üzmek genç,1
durmak yer demek kendi gülmek,0
günde dakika kitap i̇nternet par siz yaz yanlış de kiler okumak zor değil,1
ilk iş gün mağaza çalışmak beyinsiz orospu müşteri,1
user sayın müdür kpss siz adil çöz beklemek lütfen kontenjan yarı kpss puan alınmak aksi takdirde kpss tek bile karma atamak mağdur li saygı selamlamak,0
user ben siz,0
çiftlik bank vs işte aziz ne kitab var,0
çoook kara kışlamak görmek ben yine pes etmek,0
geçen sezon galatasaray forma allie hakkında yakın doğu üniversite anlaşmak haber çıkmak iki tak ara playoff maç oyun form giymek,0
pkk fetö i̇srail i̇ngiliz abd öncelik iç iç aile sızmak münafık demek hain temizlemek,1
şeref yahudi kanal yalan it,1
user peçete bit çekinmek istemek,0
kaybetmek korkmak siz koymak bile hatırlamak,0
bakmak çocuk sikmek gitmek banmak kuzey replik ezberlemek gelmek,1
kafa kadar dolu hiçbir şe tam anlam odaklamak daha hissetmek öyle bomboş his his,0
bir hastalık değil bilişsel gelişim,0
bey önem bir organ,0
user user yapmak saadet parti ada dsp ada bağımsız aday aday,0
user user user user user user user user user user user user user user agora var böyle hiç görmek,0
bin bir şimdi dil zr kendi eder aşk,0
budist ayrı beyinsiz heykeltraş heykel onmak o heykeltraş tapmak ada se yaramak yaratmak,1
her yer bir dua varmak gönül girmek çünkü seven sevmek gönül hz mevla,0
meselâ ben eğlemek a kare telefon çekmek yerine akıl kaydetmek,0
user abi lütfen mesaj dikkat kadar bek normal mi yumak,0
user mutlu haber bakmak prim onmak göre,0
se kendi bilmek ben bilmek biraz biraz çek iç se çünkü uzun sürmek pazartesi günaydın,0
user jamie değil,0
sevgili hayat yüz sırt vurmak olay yaşamak sonra mutlu etmek çalışmak istemek,0
yusuf kaplan net güzel şekil özetlemek program ülke şark mesele var tarih uzaklaşmak müslüman i̇slâm uzaklaşmak işte i̇ngiliz proje tam bu nokta,1
yaş ilkokul ortaokul lise çocuk genç bir ara etkin düzen,0
user tamam abi teşekkür eder,0
user user salon eski bir futbol anons etmek bura böyle bir şov yapmak yemek,0
user ucuz cennet alaka yok,0
bugün ev yok ofis hukukî evrak,0
sonra beyinsiz çocuk vermek kâğıt kale yazmak çizmek boyamak şey mal mal nesil yeni nesil,1
değerli dost dua is is sayı yüksek o neden türki saat gece yarı dm kapatmak ancak öğle kapamak lütfen zaman kadar isim ulaşmak bir rica var lütfen diğer tweet,0
aşk arkadaş buçuk yıllık kız arkadaş sevgili ayrılmak banmak kalmak morel akşam eğlenmek arkadaş sadece haber,0
gün kalmak yar atlamak kendi kendi çarşı,0
donut gâvur döl baklava biz toprak vatan millet yerli millî tatlı yerli millî o ak parti saye elhamdülillah,1
user atatürk ben bütün kütüphane beğenir zaten,0
ben mutlu anlamak,0
öyle bir zaman vazgeçmek mümkün,0
zor zaman biz yarı yol fb tv yemek aziz acun takı göt ar tura gurur duymak ben,1
user şu maç hakem kazanmak anca gündem değişmek söyler paralamak ahmet zorla küme kala koçmak a sela yollamak bura,0
erdoğan arıkan son kadar hak hadi avrupa geçmek son yıl derbi kavga gergin başka basın zorla şişirmek çalışmak sözde dev yine kavga ter öz sakin ayak ara,0
arkadaş ben asker,0
ca görev o nasihat etmek kul unutmak ama bir zaman sonra nebi dinlemek dalalet sapkın düşmek yeryüzü bozgun başlamak,0
amin yurt geri site se,1
belki bir gün konser gider,0
user user vatan parti utku reyhan başvuru geçmiş dağ resim çekmek demek ova zaten var tbmm içinde değişik isim oluşmak parça örgüt konu dürüst mü samimiyet test başlamak,0
ne hayat karşı istek karamsar duygu,0
takip hesap takip bırakmak şua,0
kitap okumak kültür izlenim vermek ama miraç çağrı aktaş okumak not,0
final çalışmak salça makarna şark söz grup ad kumanda pil,0
user biz duru çıta sınıf ok yazma büyük muş sınıf üst gitmek,0
kadir mısıroğlu laf e soysuz siz baba iç çıkma beklerken kahraman koşu yunmak mezalim piyasa sunmak,1
user o ben tarihî komple geri almak lazım onlarca i̇nsa kadar var,0
user user user evet kura se se iyi o herşey sen serbest bırakmak kötülük o heves dayalı zarar o sen fayda sen yasaklamak se iyi se yaramak düşünür yoksa göz doymak insan demokrasi mi bence yaramak,0
user kim bilir dermek varmak ora kendi layık görmek bence vasiyet,0
user user user user sayın bakan ala değişik beklemek user safra,0
allah kelime değişmek bir güç yok enam,0
ak parti beledi başkan erdoğan yılmaz kazanmak gün yapmak konuşmak kimse oynamak konuşmak ay insan iş bırakmak ay bu yapmak sene ne lütfen ses duyuru biz yarmak edinmek,0
user se nasıl bir şeref yoksun biri,1
siz siz davranmak,1
özür grup sonra boş kala yer istemek user user user user user,0
mezun atamak ara uçur giderek millî emlak genel müdür bin atamak talep user user user user user user user user user,0
herkes istemek şark kutsal baştan belirmek romantik genç yanlış şarkı ilân aşk kullanmak ya açıklamak algı öyle algılamak,0
user göz bakmak ağlamak göz ağlamak göz özlemek,0
erkek kadar beyinsiz kafa şimdi,1
son derece objektif bir şekil söylemek rafael nadal,0
ne kadar değerli bir,0
user bence arkadaş göz yaymak yaylamak tarih güvenilir insan yaymak veri,0
user user böyle organizasyon asla hayır demek and içeri,0
aynen a mina site herkes zeki akil rize siz cunku anne,1
asalet demek prim yapmak abe be,0
o gün göz gözemek gelmek belki gün solmak tk,0
user user user zamanında yalnız yaşamak,0
forvet bile gelmek gelmek demek iğrenç geyik zaman,0
muslera atmak fotoğraf alt falcao donk hesap kıskanç yasmak yemek anlık,0
user çok teşekkür eder güzel insan güzel abi ben hep yüz solmak,0
bir şey gün beri hayat iyi gitmek,0
user user user user user şu se çene yarışmak değil diğer hesap takip almak engel yemek yemek şimdi rant bilmek pkk peş güzel herşey güzel demek kendi herşey güzel gü gün tatil,1
aziz yıldır değer bilemek cidden şu bakmak gerçi yahudi kan var,1
user user bakmak güzel kardeş ilk başta kaybetmek öğrenmek zaman bir şey kalmak zaman demek sinmek zaten şey kaybetmek ben saat sonra dünya olmaz,0
user mecbur kadar büyük iyi bulunmak,0
son dakika oy genç gerçek performans göreme selçuk inanmak gelecek o genç kulüp oturmak hoş gitmek dakika oynatmak i̇y mi kötü ama yok illâ ölü selçuk inanmak,0
önceden sadece sevgi şe zamanlamak anlamak saygı anlayış ağır karşı i̇nsa siz karşı anlayış süre bir var saygı görmek süre sevgi ölmek fay,0
user cevabi merak nadir soru hâlâ tatmin edi cevap,0
user user mustafa amca se bakmak şöyle erkek kadın değil demek o kendi millet salça,0
user peki on milyon oy hapishane ala bir lider görüntü hesap tepki bir lider dünyada neredeyse nelson mandela algı yolmak iz,0
user diyet anne aynı gün içinde kek yapmak baba bir sütlü bir şerbet tatlı almak kasten,0
user orijinal hikâye var bu tercih etmek bir sebep ben oysa umut bee,0
ama se o gerçekten sevmek,0
user bu istek haber yok seyda vefat ede zihnî berrak konuşmak akı imek,0
piyasa ters etkimek dolamak yemek,0
mesaj sak,0
user ya ben yapmak çalışmak,0
user anne se ben yine se,0
tatlı mi baba se cani anlatmak biraz,0
user baymak açıklamak yapmak saçma,1
video tamam trezeguet falan beklemek saat sonra,0
saç mor boyamak ölüm gün gelmek demek,0
ya se nice ömür var sen olur o unutmak oysa her ad düş düş önce se karşı bu bilir mi başka dövüşmek yemek tılsım,0
uyku düzen mahvolmak hafta merhaba,0
user user bu kadar iyi değil böyle olur zamanlamak başka birşey kanıtlamak olur kadın ilişki olumlu olumsuz nötr bir durum bence ancak kişisel anlam olumsuz banmak göre,0
i̇ran i̇slâm dünya fetö sü bugün kadar allah yol atmak tek bir ad yok bütün silâh müdahale bat iş müdahale son örnek ermeni azerbaycan çatışmak önce ermeni yanında yemek almak orta çıkmak sonradan çark etmek,1
user neden ab so se sosyal medya ara,0
biz türk bazen anlamak ayna güzel cam cam güzel ayna demek,0
user ağız tat makarna yemek anlam kalmak öğrenci,0
lakin an kanu koyu var güç desteklemek devlet katkı vergi destek üst düzey denet düşük gider vs bireysel emeklilik sistem,0
tutmak kimse yolmak lakin bütün yol sen,0
ulan karımak erkek bulmak kanmak yeter bee,1
se yaşa samsunspor user user user,0
user yeni isim cezbetmek banmak,0
yengeç burcumak bunamak dâhil,0
user terör terbi biz haber biz ekonomik çökermek çalışmak umut se terbi eder demek,0
user user oha akıl gelmek,1
hiçbir selda ad oysa bin ölmek bin üst se pay sen vurulmak yer bırakmak,0
galatasaray söylemek televizyon mola televizyon kapamak dinlenmek,0
kanunî sulta süleyman döne gerçekten hareket uzun bir devirmek fark kaynak okumak hâl bilgi eksik anlaşılan öğrenmek uygulamak yöntem tekrar,0
user el eski kitap varmak bir tane talep,0
reklâm kapatmak tıklamak yer tıklamak açılamak reklâm gibi mk,1
magazin zor iş tamam sorumak bile yok böyle saçma cümle cevap beklemek gerek var ben bura,0
farzetmek vücut savunmak sistem sağlık organ salmak doktor organ korumak ilâç vermek kullanmak yan etki artmak ilâç bağışık sistem ölmek zamanlamak ilâç tek hayat garanti ilâç kul mı,0
ben orman yerinde ajax model geçmek vapur e sahil kilit,0
user user video parmak alyans varmak,0
yarın kuzen saat yolmak inşallah düğün tam altın geri döner,0
cunku ilgilenmek cool o orjinal falan o ot kadar,1
user bu tarz sohbet bir zarar şu belli zaman sonra tür ortam insan boş vakit geçirmek kendi kabuk çekilmek baş,0
zorla olmaz,0
tarih sayfa ermeni tohum,1
bir iki hafta ner gun facetime su anmak cevap vermek bile istemek biri bir olay,1
stop erdoğan hiç bir ülke lider hakkında bunamak benzer bir reklâm türkiye benzeri ülke bir anlam güç yok tepki millet adına cüret gâvur döl,1
user köpek vermek zarar hadi yok birgül aile gidermek,1
hukuk kâfir i̇ngiliz köpek batı sözde demokrat öz diktatör siyonist tarih kültür millî manevî değer inanç bağ avukat,1
korkmak yazmak bitmek bu ağustos son var eylül var ek var ben ek kapatmak var kas de girmek,0
hayat zaten ağır bir roma,0
tamam kazmak adamak merkez servis ada yok sürekli geri top sonra tek acil numara lazım,0
okul bir anmak önce tatil ben önem biri i̇stanbul karşılık slayer,0
arap put türk gök hayır cuma,1
hayır kedi ben o kadar haz etmek anlatmak ısrar sevmek kafa se yemek bit,1
user avuç tutmak gibi sevmek sıkmak korku,0
user ana güzel ana olur böyle hain bir kız yetişmek millet,1
bugün doğu gün hani doğu gün kimse kutlamak,0
sadece bir ker kilometre yol gitmek değer insan var,0
hoca hoca diye zamanında göt yalaka göt herif şimdi bir başka yalamak için o zaman sayamak güç el değişmek yalamak için göt değişmek devam eder karakter,1
user hayır geçen se furkan katılmak şarkı böyle bir olmaz,0
iyi milletvekili aday belli sır sivas milletvekili ada hüseyin gülhan sır sivas milletvekili ada ünal yılmaz hayır sivas iyi sivas,0
kişi keşfetmek şarkı kitap se en se,0
veli biri kari kimse ortaokul hayatî aksiyon benimki,0
user gelmek can azmak,1
aşırı libido saç başlamak neyse seneye ekmek devam eder yol,0
yatmak yer kalkmak sıla konser gitmek şimdi biraz i̇nstagram kardeş,0
öyle ac pek barışık ben uzun,0
umut önem anlamak ümit duygu iyi anlamak hayat bir evre bütün insan ümit insan sorun orta çıkarmak,0
bugün kim yerleşmek yâd kim yerleşmek beraber,1
bugün tartışmak insan sinirlenmek olay kalmak ay kaçıncı evre denge aşırı,0
herhâlde ben lise mezun gelir,0
user müslüman bir tercih yeğen o cehennem bilmek sure allah tarafından inmek rağmen ima etmek onmak müslüman seçmek kişi bilinç yapmak tercih,0
bir rezalet bok arka saklamak kudret devlet seviye bir insan batak masa yan had bir dangalak tak elbise ben ödemek,1
user helâl sen insan hayat hersey emin se,0
ben gitmek ders çalışmak gelin user,0
herhangi bir cemaat tarikat sempatizan takip mi lütfen,0
am zavallı üslup bakmak bir tip bile değil sen tek tavsiye kişilik geliştirmek ahkâm kesmek demek tek saygı sikmek beyin saygı olur saygı hak etmek,1
user ayna tur tur görmek cam görmek cana,0
user ister seçi kadar birlikte nutuk güzel bayan ruh,0
akparti yıllamak oy vermek siz yapmak hakk istemek hakaret yağmak biz saat sonra ben aile oy beklemek türemek güzel üremek,0
user o ben neyse ben,0
sığınmak zaman mekân ca sahib,0
user çok pis göt kokmak,1
ben bugün mutlu arar pazar mutlu pazarlamak,0
ara bay ruhanî komşu iyi ilişki kurmak istemek falan söylemek tabi komşu derken i̇ran hükümet edi e e duygu yük anlam bir neyse kendi seçi şey bakal,1
tarihî yılmaz özdil doğru söylemek köpek havlamak atatürk şimdi i̇ngiliz köpek olur kaybolmak,1
avrupa yazmak sözleşme artık okumak uygulamak hatta ileri giderek sınır diken jilet tellemek,1
